policy_id,location_zone,roof_age,roof_material,home_age,construction_type,prior_water_claim,months_since_water,coverage_a,rcv_ratio,prior_claims_5yr,ins_lapses,swimming_pool,trampoline,home_business,fire_sprinklers,monitored_alarm,gated_community,wood_stove,recent_reno,pet_ownership,square_footage,building_code_comply,fire_hydrant_dist,iso_class,wildfire_score,wildfire_zone,canopy_pct,crime_idx,flood_zone,flood_depth_in,slope_deg,hail_zone,burn_history,foundation_type,ix_roof_wildfire,ix_water_canopy,ix_rcv_crime,ix_flood_foundation,ix_slope_burn,ix_roof_hail,score_t1,score_glm,final_risk_score,expected_loss,indicative_premium,decision
HO-2025602,TX-Hail,8,asphalt,24,wood_frame,1,32,654355,1.117,1,1,above_ground,1,none,partial,0,0,0,0,0,2315,0,1.38,1,6.5,0,40.0,48.7,1,2.15,11.38,1,0,poured_concrete,0,0,0,0,0,0,35.52,46.22,47.51,2812.0,4330.0,Standard
HO-2025603,FL-Flood,3,metal,5,wood_frame,0,999,423853,1.121,0,1,none,0,active_business,partial,1,0,0,0,1,2417,1,7.14,4,26.8,0,47.1,33.7,1,21.0,8.09,1,0,concrete_slab,0,0,0,0,0,0,26.39,30.1,32.28,1794.0,2760.0,Standard
HO-2025604,CA-Wildfire,6,asphalt,9,wood_frame,0,999,233990,1.21,0,0,in_ground,0,none,none,0,0,0,1,0,1235,1,7.25,4,57.2,1,52.4,19.3,0,0.0,12.38,0,0,concrete_slab,0,0,0,0,0,0,31.87,33.12,34.3,1904.0,2930.0,Standard
HO-2025605,IL-Midwest,18,asphalt,33,wood_frame,0,999,431667,0.877,0,0,none,0,none,none,0,0,0,0,0,1232,0,6.46,4,8.1,0,32.5,67.6,0,0.0,6.14,1,0,concrete_slab,0,0,0,0,0,0,34.62,36.75,37.4,2086.0,3210.0,Standard
HO-2025606,CA-Wildfire,29,asphalt,44,wood_frame,1,4,326380,1.042,0,0,in_ground,0,none,partial,1,0,0,1,0,1609,0,15.52,8,78.7,1,32.2,18.5,0,0.0,22.5,0,0,concrete_slab,1,0,0,0,0,0,56.79,58.05,61.67,4273.0,7120.0,Rated
HO-2025607,WA-NW,20,asphalt,40,masonry,0,999,440769,1.099,0,0,none,0,none,full,0,0,1,0,1,3600,0,7.05,4,57.9,1,60.7,2.9,0,0.0,35.49,0,0,poured_concrete,0,0,0,0,0,0,36.77,37.63,38.61,2163.0,3330.0,Standard
HO-2025608,TX-Hail,12,asphalt,37,brick_veneer,0,999,374000,1.082,0,0,above_ground,0,home_office,none,0,0,0,0,1,1688,0,3.16,2,35.2,0,30.2,22.5,0,0.0,0.8,1,0,poured_concrete,0,0,0,0,0,0,36.64,41.29,41.43,2350.0,3620.0,Standard
HO-2025609,IL-Midwest,22,metal,46,brick_veneer,0,999,390398,0.899,0,0,none,0,none,none,1,0,0,0,0,3087,0,1.96,1,23.5,0,35.3,64.1,0,0.0,5.54,0,0,poured_concrete,0,0,0,0,0,0,35.84,34.8,35.49,1972.0,3030.0,Standard
HO-2025610,GA-SE,13,metal,16,brick_veneer,0,999,252376,0.72,0,0,none,0,none,full,0,0,0,0,0,1558,1,0.87,1,10.8,0,45.2,35.9,0,0.0,7.24,0,0,poured_concrete,0,0,0,0,0,0,24.44,21.63,22.18,1331.0,1960.0,Preferred
HO-2025611,NY-NE,11,asphalt,29,brick_veneer,0,999,518608,1.069,1,1,none,0,none,partial,0,0,0,0,0,1378,0,6.09,4,13.2,0,41.4,27.9,0,0.0,7.31,0,0,concrete_slab,0,0,0,0,0,0,31.64,38.71,38.17,2135.0,3280.0,Standard
HO-2025612,IL-Midwest,7,metal,32,superior,0,999,218142,0.999,2,0,none,0,active_business,partial,1,0,0,0,1,1724,0,1.05,1,18.8,0,16.5,33.8,0,0.0,3.4,0,0,concrete_slab,0,0,0,0,0,0,24.18,32.75,34.56,1919.0,2950.0,Standard
HO-2025613,FL-Flood,2,asphalt,18,wood_frame,0,999,224772,0.941,1,0,above_ground,0,none,full,1,1,0,0,1,1705,1,7.59,4,5.5,0,35.8,43.4,1,28.78,17.77,0,0,poured_concrete,0,0,0,0,0,0,31.25,33.3,36.5,2032.0,3130.0,Standard
HO-2025614,FL-Flood,14,asphalt,26,wood_frame,0,999,431430,1.127,0,1,in_ground,0,home_office,partial,0,0,0,0,1,1555,0,2.73,2,10.3,0,31.7,16.3,1,2.04,8.87,1,0,concrete_slab,0,0,0,0,0,0,38.72,43.63,44.2,2550.0,3920.0,Standard
HO-2025615,AZ-Desert,19,tile,44,wood_frame,1,15,604398,1.014,0,0,in_ground,0,none,partial,1,1,0,0,0,3271,0,16.86,9,29.9,0,34.4,17.2,0,0.0,1.5,0,0,concrete_slab,0,0,0,0,0,0,42.58,43.6,43.92,2530.0,3890.0,Standard
HO-2025616,MN-North,17,tile,38,wood_frame,0,999,330636,0.835,0,1,none,0,home_office,full,1,0,0,0,0,2059,0,0.95,1,24.2,0,7.3,42.2,0,0.0,16.84,1,1,concrete_slab,0,0,0,0,0,0,32.89,33.02,34.32,1905.0,2930.0,Standard
HO-2025617,AZ-Desert,14,metal,36,wood_frame,0,999,478136,0.75,1,0,above_ground,0,active_business,full,1,0,0,0,0,1950,0,11.17,6,36.1,0,38.4,21.8,1,2.58,4.63,0,0,concrete_slab,0,0,0,0,0,0,31.19,38.52,38.25,2140.0,3290.0,Standard
HO-2025618,IL-Midwest,9,asphalt,34,brick_veneer,0,999,530267,0.862,0,0,none,0,none,partial,0,0,0,0,0,2119,0,3.12,2,14.9,0,40.8,40.5,0,0.0,1.57,1,0,block,0,0,0,0,0,0,29.74,29.66,30.41,1697.0,2610.0,Standard
HO-2025619,AZ-Desert,23,tile,46,brick_veneer,0,999,494055,1.355,1,1,none,1,none,none,0,0,0,0,0,2786,0,3.49,2,45.2,0,26.4,34.5,0,0.0,9.26,0,0,poured_concrete,0,0,0,0,0,0,40.34,50.79,50.87,3105.0,4780.0,Standard
HO-2025620,IL-Midwest,6,asphalt,33,superior,0,999,336430,1.121,0,0,in_ground,0,none,none,1,0,0,0,0,2118,0,5.42,3,23.9,0,23.4,44.4,0,0.0,9.09,0,0,concrete_slab,0,0,0,0,0,0,26.6,27.25,27.38,1552.0,2280.0,Preferred
HO-2025621,CA-Wildfire,24,asphalt,24,wood_frame,0,999,227253,1.046,0,0,none,0,home_office,none,0,0,0,0,0,2329,0,14.43,8,100.0,1,22.0,36.5,0,0.0,10.72,0,0,concrete_slab,1,0,0,0,0,0,41.97,47.33,49.78,3007.0,4630.0,Standard
HO-2025622,NY-NE,8,asphalt,19,wood_frame,0,999,120000,0.995,2,1,none,0,none,partial,0,0,0,0,0,2863,1,0.58,1,10.8,0,46.8,18.8,0,0.0,0.71,0,0,concrete_slab,0,0,0,0,0,0,28.87,37.42,37.12,2069.0,3180.0,Standard
HO-2025623,MN-North,11,metal,14,superior,0,999,343202,0.985,0,0,none,0,none,none,0,1,1,0,0,1298,1,2.53,2,30.9,0,39.0,37.7,0,0.0,10.94,1,0,poured_concrete,0,0,0,0,0,0,20.86,20.37,21.15,1291.0,1900.0,Preferred
HO-2025624,TX-Hail,4,slate,14,masonry,0,999,544932,1.183,0,0,none,1,none,none,0,0,0,0,1,1471,1,5.78,3,6.3,0,36.4,40.2,0,0.0,12.06,1,0,concrete_slab,0,0,0,0,0,0,27.02,31.18,33.58,1864.0,2870.0,Standard
HO-2025625,AZ-Desert,13,slate,17,brick_veneer,0,999,222616,0.951,0,0,none,0,none,none,0,0,0,0,1,2181,1,17.8,9,33.0,0,46.7,37.6,0,0.0,13.6,0,0,poured_concrete,0,0,0,0,0,0,26.85,31.19,31.53,1754.0,2700.0,Standard
HO-2025626,TX-Hail,26,asphalt,27,brick_veneer,0,999,478029,1.101,1,0,none,0,none,partial,1,0,0,1,0,1569,0,1.93,1,10.7,0,20.7,24.0,0,0.0,0.0,0,0,poured_concrete,0,0,0,0,0,0,41.2,42.02,41.56,2359.0,3630.0,Standard
HO-2025627,IL-Midwest,22,asphalt,38,masonry,1,34,246978,0.971,0,0,in_ground,0,home_office,full,1,0,1,0,0,1925,0,1.03,1,22.1,0,33.4,68.5,0,0.0,11.66,1,0,concrete_slab,0,0,0,0,0,1,38.76,38.38,40.59,2292.0,3530.0,Standard
HO-2025628,CA-Wildfire,26,asphalt,33,brick_veneer,0,999,394850,1.292,2,1,in_ground,1,home_office,full,0,0,0,0,0,1272,0,9.03,5,56.9,1,31.6,33.0,1,22.4,22.86,0,0,stone_dirt,1,0,0,1,0,0,45.7,61.56,68.59,5241.0,8740.0,Rated
HO-2025629,CO-Mixed,22,asphalt,27,wood_frame,1,24,479090,1.124,0,1,above_ground,0,none,none,0,1,0,0,0,1452,0,4.64,3,55.0,1,49.8,38.2,0,0.0,43.18,1,1,poured_concrete,1,0,0,0,1,1,41.77,46.25,54.32,3439.0,5290.0,Standard
HO-2025630,WA-NW,8,asphalt,28,masonry,0,999,287670,1.194,0,1,none,0,home_office,none,0,0,1,0,0,2932,0,16.68,9,58.7,1,68.9,43.0,0,0.0,30.43,0,0,concrete_slab,0,0,0,0,0,0,30.13,39.42,38.85,2178.0,3350.0,Standard
HO-2025631,FL-Flood,15,slate,43,brick_veneer,0,999,403867,0.938,0,0,in_ground,0,home_office,none,1,0,0,0,0,1824,0,3.2,2,32.6,0,23.0,15.6,1,27.92,3.18,0,0,concrete_slab,0,0,0,0,0,0,40.17,41.43,42.25,2408.0,3700.0,Standard
HO-2025632,AZ-Desert,10,asphalt,18,wood_frame,0,999,321887,1.168,0,0,in_ground,0,home_office,none,0,0,0,0,0,1755,1,14.0,8,47.8,0,8.8,47.7,0,0.0,1.35,1,0,stone_dirt,0,0,0,0,0,0,29.84,35.12,37.28,2079.0,3200.0,Standard
HO-2025633,WA-NW,29,asphalt,41,brick_veneer,1,32,478720,0.976,0,1,none,0,none,partial,0,0,0,0,1,1479,0,4.27,3,36.9,0,54.5,50.9,0,0.0,41.3,0,0,concrete_slab,0,0,0,0,0,0,44.75,48.03,47.89,2844.0,4380.0,Standard
HO-2025634,MN-North,7,asphalt,17,wood_frame,0,999,412944,1.035,2,1,none,0,none,none,0,1,0,0,1,1435,1,1.57,1,40.5,0,28.0,49.4,0,0.0,11.72,1,1,concrete_slab,0,0,0,0,0,0,24.63,34.0,34.81,1933.0,2970.0,Standard
HO-2025635,TX-Hail,26,asphalt,54,masonry,0,999,387911,1.249,0,0,none,0,home_office,none,0,0,0,0,0,1321,0,3.98,2,8.7,0,12.7,29.2,0,0.0,2.77,0,1,poured_concrete,0,0,0,0,0,0,47.75,50.3,50.95,3113.0,4790.0,Standard
HO-2025636,CO-Mixed,26,asphalt,41,wood_frame,0,999,598168,0.874,2,1,none,0,home_office,none,1,1,1,1,1,1131,0,15.65,8,30.1,0,8.3,10.6,0,0.0,45.36,0,0,concrete_slab,0,0,0,0,0,0,43.82,57.14,56.87,3708.0,5700.0,Standard
HO-2025637,TX-Hail,34,metal,49,masonry,0,999,472722,1.048,0,0,none,0,none,none,0,0,0,0,1,1572,0,2.3,2,23.6,0,48.4,22.1,1,3.59,6.5,1,0,concrete_slab,0,0,0,0,0,1,46.21,47.44,50.02,3028.0,4660.0,Standard
HO-2025638,MN-North,14,tile,40,brick_veneer,0,999,283350,1.081,0,1,none,0,none,none,0,0,0,0,1,2013,0,3.27,2,12.7,0,47.8,43.9,0,0.0,1.42,1,0,concrete_slab,0,0,0,0,0,0,31.17,35.25,36.09,2007.0,3090.0,Standard
HO-2025639,MN-North,24,slate,25,wood_frame,1,22,367979,1.093,1,0,none,0,none,none,0,0,0,0,0,2580,0,1.39,1,17.5,0,19.6,19.0,0,0.0,0.38,0,0,block,0,0,0,0,0,0,38.14,42.56,42.14,2400.0,3690.0,Standard
HO-2025640,IL-Midwest,38,asphalt,47,wood_frame,0,999,369374,0.957,0,0,none,0,none,none,1,0,0,0,0,2036,0,6.61,4,34.2,0,40.5,32.8,0,0.0,11.34,0,0,block,0,0,0,0,0,0,47.13,47.11,46.78,2752.0,4230.0,Standard
HO-2025641,GA-SE,12,asphalt,23,masonry,0,999,391244,1.312,0,0,none,1,none,none,0,0,0,0,0,1344,1,2.01,2,15.4,0,73.1,37.3,0,0.0,9.65,0,0,poured_concrete,0,0,0,0,0,0,29.08,31.8,33.76,1874.0,2880.0,Standard
HO-2025642,IL-Midwest,4,asphalt,11,superior,1,25,733431,0.839,1,0,in_ground,0,none,none,1,1,0,0,0,1694,1,6.16,4,20.2,0,25.9,46.4,0,0.0,8.1,0,0,poured_concrete,0,0,0,0,0,0,23.63,26.26,25.54,1470.0,2160.0,Preferred
HO-2025643,NY-NE,1,slate,11,wood_frame,0,999,431919,1.224,1,0,in_ground,0,none,none,1,0,0,0,0,1648,1,4.05,3,15.1,0,15.1,50.8,0,0.0,2.68,0,0,concrete_slab,0,0,0,0,0,0,23.74,27.12,28.93,1625.0,2390.0,Preferred
HO-2025644,CA-Wildfire,24,slate,53,wood_frame,0,999,120000,1.19,1,0,none,0,home_office,full,1,0,0,0,1,1604,0,16.27,9,62.2,1,58.4,18.6,0,0.0,8.81,1,1,poured_concrete,1,0,0,0,0,1,47.98,53.92,59.06,3956.0,6090.0,Standard
HO-2025645,WA-NW,1,asphalt,10,brick_veneer,0,999,304008,1.286,0,0,none,1,none,none,1,0,0,0,1,1815,1,16.02,9,41.6,0,65.9,35.7,0,0.0,31.72,0,0,stone_dirt,0,0,0,0,0,0,23.81,28.7,29.46,1650.0,2430.0,Preferred
HO-2025646,TX-Hail,14,asphalt,26,masonry,1,32,120000,0.798,1,0,none,0,none,none,0,1,0,0,1,2767,0,0.83,1,15.7,0,40.9,32.0,0,0.0,4.76,0,0,block,0,0,0,0,0,0,37.11,40.72,42.53,2428.0,3740.0,Standard
HO-2025647,GA-SE,21,asphalt,45,wood_frame,1,3,333828,0.898,1,0,none,0,none,full,1,0,0,0,1,2605,0,1.09,1,17.3,0,39.6,72.5,0,0.0,20.78,0,0,concrete_slab,0,0,0,0,0,0,46.09,47.08,47.56,2816.0,4330.0,Standard
HO-2025648,WA-NW,19,tile,35,brick_veneer,0,999,120000,1.229,1,0,none,0,none,none,0,0,0,0,1,3297,0,4.58,3,44.0,0,78.8,13.6,0,0.0,3.58,0,0,stone_dirt,0,0,0,0,0,0,36.77,42.5,42.83,2450.0,3770.0,Standard
HO-2025649,AZ-Desert,21,metal,27,brick_veneer,0,999,257977,0.757,0,0,in_ground,0,none,none,1,1,1,0,1,1430,0,10.18,6,47.8,0,29.2,34.7,0,0.0,8.5,0,0,concrete_slab,0,0,0,0,0,0,31.83,33.75,35.04,1946.0,2990.0,Standard
HO-2025650,CA-Wildfire,20,tile,43,wood_frame,1,13,167098,0.795,1,1,none,0,home_office,none,1,0,0,0,1,1262,0,14.63,8,89.5,1,45.8,41.9,0,0.0,18.61,0,1,concrete_slab,0,0,0,0,0,0,48.59,59.02,59.18,3969.0,6110.0,Standard
HO-2025651,FL-Flood,29,asphalt,31,brick_veneer,1,21,433782,0.952,0,2,in_ground,1,none,none,0,0,0,1,0,1823,0,5.58,3,8.1,0,10.6,6.8,1,9.15,13.69,0,0,concrete_slab,0,0,0,0,0,0,51.54,61.08,62.35,4359.0,7260.0,Rated
HO-2025652,FL-Flood,9,asphalt,38,wood_frame,0,999,380075,1.047,0,0,in_ground,0,home_office,none,1,0,0,1,0,2974,0,0.51,1,26.4,0,20.0,40.7,1,3.99,19.0,0,0,concrete_slab,0,0,0,0,0,0,38.85,38.94,38.61,2162.0,3330.0,Standard
HO-2025653,CO-Mixed,11,asphalt,30,masonry,0,999,422414,1.243,0,0,none,0,home_office,none,1,0,0,0,0,700,0,8.31,5,32.8,0,42.8,25.0,0,0.0,11.37,0,0,concrete_slab,0,0,0,0,0,0,34.47,36.22,37.44,2089.0,3210.0,Standard
HO-2025654,CA-Wildfire,11,asphalt,23,brick_veneer,0,999,365362,0.994,1,0,none,0,home_office,full,1,0,0,0,0,2185,1,8.25,5,61.2,1,21.8,50.7,0,0.0,37.72,0,1,concrete_slab,0,0,0,0,1,0,34.76,37.39,39.02,2189.0,3370.0,Standard
HO-2025655,MN-North,25,asphalt,43,brick_veneer,0,999,184798,0.935,0,0,none,0,home_office,none,0,0,0,0,1,1846,0,2.36,2,16.8,0,6.3,8.0,1,4.68,6.94,1,0,poured_concrete,0,0,0,0,0,1,37.88,40.41,42.58,2431.0,3740.0,Standard
HO-2025656,IL-Midwest,26,tile,32,wood_frame,1,10,451892,1.064,1,0,none,0,home_office,full,0,0,0,0,0,2567,0,7.29,4,21.9,0,11.3,40.6,0,0.0,6.44,1,0,poured_concrete,0,0,0,0,0,1,45.59,50.78,56.08,3622.0,5570.0,Standard
HO-2025657,FL-Flood,22,tile,30,wood_frame,0,999,649111,1.086,0,0,none,0,none,full,1,0,0,0,0,2415,0,0.54,1,6.2,0,39.0,11.7,1,0.55,11.77,1,0,poured_concrete,0,0,0,0,0,1,42.48,38.45,39.4,2213.0,3410.0,Standard
HO-2025658,CO-Mixed,28,asphalt,46,masonry,0,999,437289,1.082,0,0,above_ground,0,active_business,full,0,0,0,0,1,2564,0,9.44,5,53.6,0,20.1,46.5,0,0.0,34.19,0,0,concrete_slab,0,0,0,0,0,0,44.31,49.83,52.65,3273.0,5040.0,Standard
HO-2025659,CO-Mixed,7,slate,19,brick_veneer,0,999,320370,0.995,0,1,in_ground,1,none,partial,0,1,0,0,1,2467,1,5.9,3,39.7,0,34.0,50.7,0,0.0,42.99,1,1,stone_dirt,0,0,0,0,1,0,27.6,32.83,35.12,1950.0,3000.0,Standard
HO-2025660,NY-NE,33,asphalt,54,brick_veneer,1,11,180070,0.746,0,1,above_ground,0,none,none,0,1,0,0,0,4201,0,1.4,1,5.9,0,30.3,79.8,0,0.0,2.82,0,0,concrete_slab,0,0,0,0,0,0,55.51,59.43,60.79,4163.0,6940.0,Rated
HO-2025661,IL-Midwest,31,asphalt,38,brick_veneer,0,999,252870,0.892,1,0,none,0,none,partial,1,0,0,0,0,3438,0,2.3,2,35.5,0,34.3,72.1,0,0.0,2.1,0,0,concrete_slab,0,0,0,0,0,0,41.08,43.05,44.56,2578.0,3970.0,Standard
HO-2025662,MN-North,24,asphalt,45,wood_frame,1,18,443425,1.219,0,0,none,0,home_office,none,0,0,0,1,0,2719,0,3.79,2,24.8,0,7.4,4.5,0,0.0,7.2,1,0,concrete_slab,0,0,0,0,0,1,45.77,47.43,49.88,3016.0,4640.0,Standard
HO-2025663,IL-Midwest,34,asphalt,51,wood_frame,0,999,530236,1.046,0,1,none,0,none,full,1,0,0,0,1,1736,0,4.39,3,21.7,0,46.9,62.3,0,0.0,7.03,1,0,concrete_slab,0,0,0,0,0,1,46.1,46.39,48.49,2895.0,4450.0,Standard
HO-2025664,MN-North,3,asphalt,31,wood_frame,0,999,416521,0.975,0,0,none,0,active_business,none,1,0,0,1,0,1818,0,1.29,1,11.7,0,5.9,52.7,0,0.0,15.1,1,0,concrete_slab,0,0,0,0,0,0,25.67,26.48,25.13,1452.0,2140.0,Preferred
HO-2025665,GA-SE,13,asphalt,35,wood_frame,0,999,491984,1.177,1,1,none,0,none,none,1,0,0,0,0,2961,0,1.05,1,28.2,0,58.9,61.4,0,0.0,13.67,1,0,concrete_slab,0,0,1,0,0,0,33.64,38.81,42.07,2395.0,3680.0,Standard
HO-2025666,TX-Hail,11,asphalt,12,masonry,0,999,479074,0.862,1,0,none,0,home_office,full,0,0,0,0,0,2990,1,0.74,1,8.9,0,15.2,20.6,0,0.0,6.61,0,0,concrete_slab,0,0,0,0,0,0,30.01,32.4,32.87,1825.0,2810.0,Standard
HO-2025667,MN-North,24,metal,41,wood_frame,0,999,450914,0.988,0,2,none,0,none,none,0,0,0,0,0,1461,0,2.43,2,25.4,0,49.7,32.8,0,0.0,13.42,0,0,block,0,0,0,0,0,0,35.15,40.93,40.84,2310.0,3550.0,Standard
HO-2025668,CA-Wildfire,8,asphalt,25,wood_frame,0,999,287813,1.039,0,0,above_ground,0,none,none,0,0,0,0,1,700,0,17.84,9,69.2,1,55.7,10.2,0,0.0,9.78,0,1,poured_concrete,0,0,0,0,0,0,34.56,41.52,41.52,2357.0,3630.0,Standard
HO-2025669,WA-NW,24,asphalt,34,masonry,1,31,404349,0.958,1,2,above_ground,0,none,none,0,0,0,0,1,726,0,7.59,4,34.2,0,70.0,57.5,0,0.0,26.02,0,0,concrete_slab,0,1,0,0,0,0,40.09,53.65,55.15,3524.0,5420.0,Standard
HO-2025670,CO-Mixed,30,asphalt,30,wood_frame,0,999,261227,1.034,0,1,none,1,none,partial,0,0,0,0,1,2979,0,11.31,6,56.6,1,12.2,38.3,0,0.0,11.54,1,0,concrete_slab,1,0,0,0,0,1,43.45,51.33,56.39,3656.0,5620.0,Standard
HO-2025671,GA-SE,24,tile,37,brick_veneer,0,999,382440,0.994,2,0,in_ground,0,none,none,0,1,0,0,0,3120,0,1.93,1,13.5,0,72.0,53.4,0,0.0,12.5,0,0,stone_dirt,0,0,0,0,0,0,35.98,44.38,44.51,2574.0,3960.0,Standard
HO-2025672,GA-SE,20,asphalt,35,wood_frame,0,999,426320,0.824,2,0,none,0,active_business,partial,1,0,0,0,1,2112,0,0.99,1,20.7,0,43.5,38.7,0,0.0,11.53,0,0,concrete_slab,0,0,0,0,0,0,35.27,43.86,44.08,2541.0,3910.0,Standard
HO-2025673,WA-NW,9,slate,19,wood_frame,0,999,615029,1.045,0,0,none,0,none,full,0,0,0,0,0,2342,1,15.13,8,61.2,1,69.3,51.4,0,0.0,33.58,0,0,block,0,0,0,0,0,0,26.89,27.87,29.65,1660.0,2440.0,Preferred
HO-2025674,WA-NW,10,asphalt,10,wood_frame,1,33,196637,0.834,0,0,in_ground,1,home_office,none,1,0,1,0,0,3436,1,8.96,5,31.5,0,41.2,25.9,0,0.0,32.23,0,0,concrete_slab,0,0,0,0,0,0,29.89,35.51,36.11,2009.0,3090.0,Standard
HO-2025675,FL-Flood,29,asphalt,58,wood_frame,0,999,447411,1.043,0,0,none,0,none,none,0,0,1,0,1,3610,0,7.24,4,13.8,0,15.8,15.5,1,13.06,8.45,0,0,block,0,0,0,0,0,0,52.61,55.89,57.08,3730.0,5740.0,Standard
HO-2025676,CA-Wildfire,25,tile,31,masonry,0,999,587373,1.212,1,0,above_ground,0,none,partial,0,0,0,1,0,2609,0,6.69,4,59.6,1,51.7,14.6,0,0.0,41.83,0,0,poured_concrete,1,0,0,0,0,0,43.1,48.9,52.65,3273.0,5040.0,Standard
HO-2025677,CO-Mixed,17,asphalt,45,brick_veneer,0,999,486238,0.981,0,0,in_ground,1,none,none,0,0,0,0,0,2083,0,14.33,8,30.8,0,8.2,10.6,0,0.0,40.31,1,0,block,0,0,0,0,0,0,39.62,47.22,48.47,2893.0,4450.0,Standard
HO-2025678,TX-Hail,14,asphalt,29,wood_frame,0,999,496612,0.856,1,0,above_ground,1,none,none,0,0,0,1,0,1775,0,1.32,1,32.5,0,20.4,21.8,0,0.0,12.85,1,0,concrete_slab,0,0,0,0,0,0,36.62,45.12,44.9,2604.0,4010.0,Standard
HO-2025679,AZ-Desert,0,asphalt,29,wood_frame,0,999,462277,1.002,4,2,above_ground,0,home_office,none,1,0,0,0,0,1888,0,17.47,9,28.0,0,25.8,32.6,1,3.46,9.24,1,0,concrete_slab,0,0,0,0,0,0,25.77,52.56,51.84,3196.0,4920.0,Standard
HO-2025680,FL-Flood,8,tile,21,wood_frame,0,999,561766,0.904,0,1,none,0,home_office,none,0,0,0,1,0,1519,1,2.6,2,30.3,0,8.0,44.4,1,1.82,12.06,0,0,poured_concrete,0,0,0,0,0,0,33.85,37.02,37.34,2083.0,3200.0,Standard
HO-2025681,MN-North,35,asphalt,49,wood_frame,0,999,227753,1.103,0,0,none,0,none,none,1,1,0,0,1,2588,0,6.83,4,25.7,0,31.1,39.0,0,0.0,13.19,1,1,poured_concrete,0,0,0,0,0,1,44.76,44.06,45.67,2663.0,4100.0,Standard
HO-2025682,NY-NE,6,asphalt,19,wood_frame,0,999,185970,0.999,0,1,none,0,home_office,none,0,0,0,1,0,2001,1,5.04,3,22.7,0,30.2,49.4,0,0.0,0.0,0,0,poured_concrete,0,0,0,0,0,0,27.92,31.74,31.14,1734.0,2670.0,Standard
HO-2025683,GA-SE,19,metal,46,brick_veneer,0,999,379113,1.259,0,0,none,0,none,none,1,0,0,0,0,1485,0,6.94,4,21.2,0,46.0,56.2,0,0.0,16.12,0,1,concrete_slab,0,0,1,0,0,0,35.41,35.63,38.27,2141.0,3290.0,Standard
HO-2025684,TX-Hail,27,asphalt,47,masonry,0,999,120000,1.183,0,0,none,0,home_office,none,0,0,0,1,0,2946,0,4.75,3,25.3,0,33.0,41.1,0,0.0,0.0,1,0,concrete_slab,0,0,0,0,0,1,46.72,48.93,51.57,3170.0,4880.0,Standard
HO-2025685,GA-SE,6,slate,16,wood_frame,0,999,552290,0.999,2,0,in_ground,0,home_office,none,0,0,0,0,0,2514,1,6.29,4,13.9,0,71.6,51.0,1,14.47,0.86,0,0,concrete_slab,0,0,0,0,0,0,22.87,34.11,33.06,1836.0,2820.0,Standard
HO-2025686,MN-North,19,slate,34,masonry,0,999,550900,1.12,0,0,none,0,home_office,partial,0,0,0,0,1,2293,0,2.71,2,10.2,0,40.6,11.3,1,12.72,10.79,1,0,poured_concrete,0,0,0,0,0,0,30.62,32.1,33.68,1869.0,2880.0,Standard
HO-2025687,IL-Midwest,26,asphalt,44,masonry,0,999,319330,0.965,0,1,above_ground,0,none,full,0,1,0,0,1,1979,0,4.27,3,15.0,0,20.1,55.9,0,0.0,3.6,1,0,stone_dirt,0,0,0,0,0,1,39.2,41.92,45.13,2621.0,4030.0,Standard
HO-2025688,NY-NE,18,asphalt,34,wood_frame,1,3,328092,1.025,1,2,in_ground,0,none,none,1,0,0,0,0,2442,0,0.65,1,11.5,0,29.0,50.0,0,0.0,5.41,0,0,concrete_slab,0,0,0,0,0,0,45.02,53.4,54.55,3463.0,5330.0,Standard
HO-2025689,WA-NW,43,asphalt,69,masonry,0,999,369871,0.969,0,0,none,1,none,none,0,0,1,0,1,1838,0,16.96,9,36.7,0,44.0,52.9,0,0.0,14.05,1,0,concrete_slab,0,0,0,0,0,1,53.82,62.8,65.34,4762.0,7940.0,Rated
HO-2025690,TX-Hail,2,tile,27,masonry,0,999,387282,1.127,0,0,none,0,active_business,full,1,0,1,0,0,4176,0,4.5,3,19.2,0,19.5,32.9,0,0.0,6.96,1,0,concrete_slab,0,0,0,0,0,0,28.1,28.85,29.64,1659.0,2440.0,Preferred
HO-2025691,IL-Midwest,27,tile,32,wood_frame,0,999,397804,1.221,0,0,none,0,active_business,none,0,0,0,0,1,3811,0,6.16,4,2.9,0,28.8,41.9,0,0.0,1.24,1,0,stone_dirt,0,0,0,0,0,1,39.51,44.64,46.82,2755.0,4240.0,Standard
HO-2025692,CO-Mixed,16,slate,26,superior,0,999,458152,1.132,1,0,none,0,none,full,0,0,0,1,0,1487,0,15.36,8,46.3,0,36.6,41.4,0,0.0,9.62,1,0,poured_concrete,0,0,0,0,0,0,31.82,37.05,34.27,1902.0,2930.0,Standard
HO-2025693,TX-Hail,24,metal,40,wood_frame,0,999,355832,1.149,0,2,none,0,home_office,none,1,0,0,0,0,1905,0,5.21,3,19.2,0,9.5,40.4,0,0.0,14.54,0,0,concrete_slab,0,0,0,0,0,0,41.16,47.13,45.63,2661.0,4090.0,Standard
HO-2025694,CO-Mixed,21,tile,29,wood_frame,1,26,512047,1.149,3,0,none,0,active_business,full,0,0,1,1,0,1425,0,4.62,3,63.5,1,40.9,15.1,0,0.0,27.07,1,0,concrete_slab,1,0,0,0,0,1,40.84,54.66,59.89,4054.0,6240.0,Standard
