policy_id,location_zone,roof_age,roof_material,home_age,construction_type,prior_water_claim,months_since_water,coverage_a,rcv_ratio,prior_claims_5yr,ins_lapses,swimming_pool,trampoline,home_business,fire_sprinklers,monitored_alarm,gated_community,wood_stove,recent_reno,pet_ownership,square_footage,building_code_comply,fire_hydrant_dist,iso_class,wildfire_score,wildfire_zone,canopy_pct,crime_idx,flood_zone,flood_depth_in,slope_deg,hail_zone,burn_history,foundation_type,ix_roof_wildfire,ix_water_canopy,ix_rcv_crime,ix_flood_foundation,ix_slope_burn,ix_roof_hail,score_t1,score_glm,final_risk_score,expected_loss,indicative_premium,decision
HO-2033591,TX-Hail,8,tile,23,wood_frame,0,999,343610,1.089,0,0,none,0,none,partial,0,0,1,0,0,1714,1,5.92,3,26.6,0,38.2,15.2,0,0.0,0.0,1,0,poured_concrete,0,0,0,0,0,0,31.69,32.0,32.98,1831.0,2820.0,Standard
HO-2033592,AZ-Desert,21,metal,43,brick_veneer,1,1,526363,0.997,1,0,in_ground,0,none,none,0,0,0,0,0,895,0,6.17,4,45.9,0,37.9,14.4,0,0.0,5.64,1,0,stone_dirt,0,0,0,0,0,1,43.49,50.07,51.93,3205.0,4930.0,Standard
HO-2033593,CO-Mixed,9,asphalt,10,wood_frame,0,999,453381,0.954,1,1,none,0,none,none,0,0,0,0,1,2976,1,7.49,4,41.9,0,45.6,21.5,0,0.0,25.67,0,0,poured_concrete,0,0,0,0,0,0,29.19,37.2,37.55,2096.0,3220.0,Standard
HO-2033594,FL-Flood,13,asphalt,21,superior,0,999,120000,1.057,0,0,none,0,home_office,none,0,1,1,1,1,962,1,4.87,3,7.3,0,46.7,24.4,1,0.5,0.0,0,0,block,0,0,0,0,0,0,34.78,35.99,36.63,2039.0,3140.0,Standard
HO-2033595,CO-Mixed,22,asphalt,48,brick_veneer,0,999,199607,0.873,0,0,none,0,home_office,full,1,0,0,0,0,1396,0,4.73,3,39.7,0,9.8,47.7,0,0.0,29.92,1,0,concrete_slab,0,0,0,0,0,1,42.61,41.29,42.16,2401.0,3690.0,Standard
HO-2033596,IL-Midwest,12,asphalt,24,brick_veneer,0,999,361075,1.279,0,0,in_ground,0,home_office,none,1,0,0,0,0,1324,0,0.79,1,11.9,0,45.8,57.8,0,0.0,0.06,1,0,block,0,0,1,0,0,0,30.78,31.72,35.22,1957.0,3010.0,Standard
HO-2033597,FL-Flood,25,asphalt,46,brick_veneer,0,999,455075,0.986,1,0,in_ground,0,none,none,1,1,0,0,1,1582,0,7.24,4,13.5,0,41.9,56.4,1,11.9,6.21,0,0,poured_concrete,0,0,0,0,0,0,47.35,51.75,53.57,3364.0,5180.0,Standard
HO-2033598,FL-Flood,19,tile,45,wood_frame,0,999,347912,1.031,0,0,in_ground,0,none,none,0,0,1,0,0,3394,0,4.27,3,28.4,0,10.2,20.4,0,0.0,9.03,0,0,concrete_slab,0,0,0,0,0,0,44.21,47.21,47.04,2774.0,4270.0,Standard
HO-2033599,CO-Mixed,21,asphalt,47,masonry,0,999,309617,1.002,0,1,above_ground,0,home_office,none,1,0,0,0,1,2737,0,17.51,9,37.8,0,41.4,28.1,0,0.0,36.7,1,0,concrete_slab,0,0,0,0,0,1,41.16,50.08,53.79,3385.0,5210.0,Standard
HO-2033600,CA-Wildfire,29,tile,50,wood_frame,0,999,242213,1.149,0,0,none,0,none,none,1,0,0,0,0,1919,0,5.47,3,64.1,1,52.5,29.7,0,0.0,9.85,1,1,poured_concrete,1,0,0,0,0,1,49.01,48.65,53.95,3401.0,5230.0,Standard
HO-2033601,WA-NW,20,asphalt,31,wood_frame,0,999,507821,0.852,1,1,none,0,none,none,0,0,1,1,0,3286,0,6.7,4,50.5,0,52.9,13.5,0,0.0,14.48,0,0,concrete_slab,0,0,0,0,0,0,36.37,44.79,46.22,2707.0,4160.0,Standard
HO-2033602,TX-Hail,31,tile,32,brick_veneer,0,999,393932,1.136,0,0,above_ground,1,home_office,none,0,1,0,1,0,2807,0,7.46,4,7.0,0,8.4,40.4,1,2.31,9.15,1,0,concrete_slab,0,0,0,0,0,1,43.76,50.12,52.35,3244.0,4990.0,Standard
HO-2033603,CA-Wildfire,26,asphalt,34,wood_frame,1,26,615264,0.947,1,0,none,0,none,none,0,1,0,0,0,2579,0,4.52,3,79.3,1,32.7,15.5,0,0.0,39.37,0,1,block,1,0,0,0,1,0,47.74,51.7,57.6,3789.0,5830.0,Standard
HO-2033604,NY-NE,13,metal,13,brick_veneer,1,13,198040,0.949,1,0,above_ground,0,none,none,1,0,0,1,0,2683,1,1.72,1,14.5,0,27.6,49.4,0,0.0,2.61,1,0,stone_dirt,0,0,0,0,0,0,31.99,34.96,34.03,1889.0,2910.0,Standard
HO-2033605,WA-NW,29,asphalt,34,wood_frame,0,999,476771,1.143,0,0,none,0,home_office,full,1,1,0,0,0,3679,0,14.45,8,38.9,0,47.5,41.9,0,0.0,32.44,0,0,concrete_slab,0,0,0,0,0,0,41.39,41.28,42.51,2426.0,3730.0,Standard
HO-2033606,WA-NW,20,metal,49,wood_frame,0,999,456674,0.982,1,0,above_ground,0,none,none,1,1,0,0,0,2352,0,9.54,5,34.8,0,51.6,24.2,0,0.0,24.73,0,0,poured_concrete,0,0,0,0,0,0,37.58,42.76,44.66,2586.0,3980.0,Standard
HO-2033607,IL-Midwest,14,asphalt,37,masonry,1,2,498600,1.106,0,0,none,0,active_business,none,1,0,0,0,0,2803,0,1.44,1,29.4,0,41.9,29.8,0,0.0,9.04,0,0,concrete_slab,0,0,0,0,0,0,40.25,41.6,41.86,2380.0,3660.0,Standard
HO-2033608,TX-Hail,20,tile,21,brick_veneer,0,999,495733,1.109,0,0,none,0,none,none,0,0,0,0,0,3959,1,3.69,2,28.6,0,26.7,38.3,0,0.0,12.05,1,0,block,0,0,0,0,0,0,36.19,36.39,36.89,2055.0,3160.0,Standard
HO-2033609,AZ-Desert,28,asphalt,30,wood_frame,0,999,309014,0.971,0,1,none,0,active_business,none,0,0,0,0,0,2779,0,13.28,7,31.4,0,34.5,29.9,0,0.0,7.55,0,0,concrete_slab,0,0,0,0,0,0,39.3,48.13,49.48,2980.0,4590.0,Standard
HO-2033610,AZ-Desert,22,slate,47,wood_frame,1,13,354709,1.053,0,1,in_ground,0,home_office,none,0,0,0,0,0,2704,0,14.77,8,28.5,0,48.2,17.4,0,0.0,2.12,0,0,poured_concrete,0,0,0,0,0,0,43.77,52.46,53.07,3314.0,5100.0,Standard
HO-2033611,FL-Flood,34,slate,48,brick_veneer,0,999,403297,0.952,0,0,none,0,home_office,none,0,0,1,0,1,700,0,2.9,2,26.9,0,22.9,21.1,0,0.0,12.79,0,0,block,0,0,0,0,0,0,50.28,53.87,54.63,3470.0,5340.0,Standard
HO-2033612,GA-SE,27,slate,52,wood_frame,0,999,239604,1.017,1,1,above_ground,0,none,none,1,0,0,0,0,2711,0,5.65,3,16.2,0,59.7,37.8,0,0.0,11.74,0,0,stone_dirt,0,0,0,0,0,0,40.5,48.51,50.11,3037.0,4670.0,Standard
HO-2033613,CA-Wildfire,22,asphalt,28,superior,0,999,524429,1.086,0,1,none,0,home_office,none,0,1,1,0,0,1979,0,11.97,6,63.5,1,47.8,38.5,0,0.0,32.61,0,0,poured_concrete,1,0,0,0,0,0,39.5,46.23,49.3,2965.0,4560.0,Standard
HO-2033614,MN-North,8,slate,20,brick_veneer,0,999,120000,0.886,1,0,none,0,none,none,0,0,0,0,0,2066,1,5.03,3,18.1,0,44.8,23.8,1,13.85,6.91,1,0,poured_concrete,0,0,0,0,0,0,23.14,27.58,29.2,1638.0,2410.0,Preferred
HO-2033615,GA-SE,16,asphalt,31,wood_frame,0,999,217283,1.082,0,1,none,0,home_office,partial,0,0,1,0,0,2662,0,6.58,4,16.5,0,61.8,49.2,0,0.0,0.0,1,0,concrete_slab,0,0,0,0,0,0,32.6,38.18,38.13,2132.0,3280.0,Standard
HO-2033616,AZ-Desert,18,asphalt,30,brick_veneer,0,999,145066,1.064,2,0,in_ground,0,home_office,none,1,0,0,1,0,2807,0,7.66,4,32.3,0,37.9,44.0,0,0.0,6.93,0,0,poured_concrete,0,0,0,0,0,0,33.78,43.64,43.88,2526.0,3890.0,Standard
HO-2033617,MN-North,24,asphalt,50,brick_veneer,0,999,533966,0.812,0,0,above_ground,0,none,none,0,0,0,0,0,3118,0,4.64,3,23.1,0,45.7,51.5,0,0.0,6.3,0,0,poured_concrete,0,0,0,0,0,0,38.85,42.23,42.21,2405.0,3700.0,Standard
HO-2033618,AZ-Desert,23,asphalt,34,masonry,0,999,410185,0.916,0,0,none,0,active_business,partial,1,0,0,0,0,2464,0,11.55,6,50.1,0,12.0,15.6,0,0.0,0.0,0,0,block,0,0,0,0,0,0,36.16,38.88,40.17,2264.0,3480.0,Standard
HO-2033619,TX-Hail,19,tile,35,superior,1,16,305389,0.923,0,1,in_ground,0,none,none,0,0,1,0,0,3388,0,1.12,1,21.7,0,26.5,56.1,0,0.0,2.34,1,0,poured_concrete,0,0,0,0,0,0,42.5,47.38,47.9,2845.0,4380.0,Standard
HO-2033620,CO-Mixed,19,asphalt,39,superior,0,999,393483,0.958,0,1,none,0,home_office,none,0,0,0,0,0,2685,0,12.52,7,40.3,0,44.3,49.7,0,0.0,13.26,0,0,concrete_slab,0,0,0,0,0,0,37.71,45.13,45.13,2622.0,4030.0,Standard
HO-2033621,CA-Wildfire,24,asphalt,34,masonry,0,999,416994,0.886,1,0,in_ground,0,home_office,none,1,0,0,0,1,3429,0,9.71,5,82.7,1,27.4,48.2,0,0.0,24.3,0,0,concrete_slab,1,0,0,0,0,0,42.45,50.07,54.97,3506.0,5390.0,Standard
HO-2033622,CO-Mixed,10,tile,31,brick_veneer,0,999,206453,1.151,0,0,none,0,none,none,0,0,0,0,0,2444,0,16.39,9,59.1,1,40.7,20.4,0,0.0,10.87,1,1,block,0,0,0,0,0,0,34.09,38.46,41.05,2324.0,3580.0,Standard
HO-2033623,WA-NW,33,metal,58,wood_frame,0,999,400433,1.168,0,1,none,0,home_office,partial,0,1,0,0,0,2277,0,7.66,4,25.7,0,60.5,38.1,0,0.0,41.28,0,0,concrete_slab,0,0,0,0,0,0,47.32,50.95,52.02,3213.0,4940.0,Standard
HO-2033624,CO-Mixed,0,tile,6,wood_frame,0,999,574430,0.91,0,0,in_ground,1,none,partial,1,1,0,0,1,3190,1,16.86,9,46.2,0,47.1,55.7,0,0.0,7.29,1,0,concrete_slab,0,0,0,0,0,0,23.16,26.89,28.47,1603.0,2360.0,Preferred
HO-2033625,FL-Flood,31,tile,43,brick_veneer,0,999,599093,0.858,1,1,none,0,active_business,none,0,0,0,0,1,2314,0,6.79,4,9.9,0,6.1,10.7,1,1.18,1.38,0,1,concrete_slab,0,0,0,0,0,0,48.65,60.14,59.64,4024.0,6190.0,Standard
HO-2033626,NY-NE,17,tile,26,wood_frame,0,999,499463,1.018,2,0,none,0,none,full,1,0,0,0,0,1348,0,6.82,4,16.2,0,43.0,80.9,0,0.0,10.19,0,0,stone_dirt,0,0,0,0,0,0,33.76,39.78,39.98,2252.0,3460.0,Standard
HO-2033627,GA-SE,27,slate,36,wood_frame,1,36,416161,1.206,0,0,in_ground,0,active_business,partial,0,0,0,0,0,1790,0,0.57,1,23.9,0,70.6,46.2,0,0.0,16.45,0,0,block,0,1,0,0,0,0,38.76,41.74,45.85,2677.0,4120.0,Standard
HO-2033628,CA-Wildfire,21,metal,33,superior,0,999,509436,1.322,1,0,none,1,none,none,0,0,0,0,0,2348,0,10.0,6,83.9,1,44.4,26.0,0,0.0,7.27,0,0,poured_concrete,1,0,0,0,0,0,39.1,48.75,52.18,3228.0,4970.0,Standard
HO-2033629,CO-Mixed,21,asphalt,43,masonry,0,999,478799,0.926,0,0,in_ground,0,none,full,0,0,0,1,0,2562,0,13.09,7,35.2,0,39.0,37.5,0,0.0,33.29,1,0,concrete_slab,0,0,0,0,0,1,40.29,41.87,43.92,2530.0,3890.0,Standard
HO-2033630,TX-Hail,22,asphalt,40,brick_veneer,1,12,222646,0.72,0,0,none,0,none,none,0,0,0,0,1,1721,0,5.74,3,3.2,0,8.7,43.9,0,0.0,14.38,1,0,concrete_slab,0,0,0,0,0,1,47.39,49.63,50.49,3071.0,4720.0,Standard
HO-2033631,AZ-Desert,25,slate,54,wood_frame,1,11,252087,0.812,0,0,none,0,none,none,0,0,0,0,0,1275,0,15.29,8,21.3,0,35.8,42.7,0,0.0,8.58,1,0,concrete_slab,0,0,0,0,0,1,49.34,53.56,56.05,3619.0,5570.0,Standard
HO-2033632,CA-Wildfire,15,metal,37,brick_veneer,1,4,468851,0.77,0,0,in_ground,0,home_office,none,0,0,0,1,0,1302,0,5.46,3,81.0,1,24.4,3.7,0,0.0,37.98,0,1,concrete_slab,0,0,0,0,1,0,45.11,48.13,50.93,3111.0,4790.0,Standard
HO-2033633,AZ-Desert,27,asphalt,43,wood_frame,0,999,286408,1.078,0,0,in_ground,0,none,none,1,0,1,0,0,1794,0,4.44,3,21.8,0,5.5,27.8,0,0.0,0.79,0,0,concrete_slab,0,0,0,0,0,0,41.61,42.77,42.02,2391.0,3680.0,Standard
HO-2033634,FL-Flood,8,tile,34,wood_frame,0,999,236467,1.034,2,0,none,0,home_office,none,1,0,0,1,0,1918,0,6.82,4,9.1,0,40.3,40.4,1,24.23,1.92,0,0,poured_concrete,0,0,0,0,0,0,36.64,45.37,45.73,2668.0,4110.0,Standard
HO-2033635,TX-Hail,17,slate,36,wood_frame,0,999,560511,1.05,0,1,none,0,home_office,none,0,1,0,0,0,1721,0,2.32,2,7.7,0,13.3,35.8,1,13.95,8.58,1,0,stone_dirt,0,0,0,1,0,0,37.83,41.25,44.12,2544.0,3910.0,Standard
HO-2033636,MN-North,25,asphalt,31,wood_frame,1,8,388781,1.178,0,1,none,0,none,full,1,0,0,0,0,1571,0,2.14,2,13.4,0,38.8,34.1,0,0.0,0.0,0,0,poured_concrete,0,0,0,0,0,0,46.0,45.03,44.02,2537.0,3900.0,Standard
HO-2033637,CA-Wildfire,26,asphalt,48,brick_veneer,0,999,370908,1.248,0,0,none,1,none,partial,1,0,0,0,0,3955,0,7.95,4,78.4,1,35.8,32.3,0,0.0,18.03,0,0,concrete_slab,1,0,0,0,0,0,48.86,50.91,54.65,3473.0,5340.0,Standard
HO-2033638,CO-Mixed,22,tile,25,wood_frame,0,999,211588,1.138,3,0,none,1,home_office,none,1,0,0,0,0,700,0,15.39,8,67.7,1,44.7,8.4,0,0.0,44.31,0,0,poured_concrete,1,0,0,0,0,0,37.73,55.98,60.35,4110.0,6850.0,Rated
HO-2033639,CA-Wildfire,14,asphalt,30,wood_frame,0,999,317183,1.123,0,0,none,0,active_business,partial,0,0,1,0,0,2111,0,17.82,9,74.4,1,35.9,54.0,0,0.0,23.53,0,0,concrete_slab,0,0,0,0,0,0,38.5,45.89,48.06,2859.0,4400.0,Standard
HO-2033640,IL-Midwest,26,asphalt,55,wood_frame,0,999,331920,0.814,0,0,none,0,active_business,none,0,0,0,0,1,2687,0,2.06,2,20.7,0,17.6,60.0,0,0.0,12.24,1,0,stone_dirt,0,0,0,0,0,1,43.06,47.26,50.74,3093.0,4760.0,Standard
HO-2033641,IL-Midwest,11,metal,34,brick_veneer,0,999,253283,0.949,0,0,none,0,none,none,0,0,0,0,1,2574,0,7.85,4,6.7,0,38.6,42.9,0,0.0,2.6,0,0,poured_concrete,0,0,0,0,0,0,28.08,30.85,32.53,1807.0,2780.0,Standard
HO-2033642,FL-Flood,33,tile,36,masonry,0,999,209834,1.214,0,0,in_ground,1,none,none,0,0,1,1,0,2307,0,4.42,3,21.8,0,28.9,47.0,1,15.89,1.09,0,0,concrete_slab,0,0,0,0,0,0,49.03,54.49,57.2,3744.0,5760.0,Standard
HO-2033643,TX-Hail,17,slate,34,brick_veneer,1,21,624707,0.943,0,0,none,0,none,full,1,0,1,0,0,2930,0,7.49,4,15.8,0,6.6,13.7,0,0.0,6.72,0,0,concrete_slab,0,0,0,0,0,0,42.05,40.65,42.66,2437.0,3750.0,Standard
HO-2033644,CO-Mixed,4,slate,23,brick_veneer,0,999,577316,1.175,0,0,none,0,home_office,none,1,0,0,1,0,2903,1,9.01,5,51.2,0,24.4,25.4,0,0.0,12.21,1,0,concrete_slab,0,0,0,0,0,0,28.66,28.94,29.28,1642.0,2410.0,Preferred
HO-2033645,AZ-Desert,7,tile,14,brick_veneer,0,999,365303,1.037,0,0,none,0,active_business,none,1,0,0,0,0,3629,1,15.12,8,34.5,0,48.5,30.3,0,0.0,12.21,1,0,concrete_slab,0,0,0,0,0,0,24.26,28.2,29.25,1640.0,2410.0,Preferred
HO-2033646,WA-NW,18,slate,25,brick_veneer,0,999,194135,1.13,0,0,none,0,none,full,1,0,0,0,0,3450,0,7.1,4,30.6,0,63.4,54.7,0,0.0,22.61,0,0,block,0,0,0,0,0,0,31.68,29.64,30.1,1682.0,2590.0,Standard
HO-2033647,IL-Midwest,19,asphalt,39,wood_frame,0,999,138445,0.898,0,0,none,0,none,none,1,0,0,0,0,700,0,3.46,2,24.5,0,39.1,48.1,0,0.0,0.0,1,0,poured_concrete,0,0,0,0,0,0,36.37,35.62,35.31,1961.0,3020.0,Standard
HO-2033648,NY-NE,35,tile,50,masonry,1,24,316780,1.127,0,0,none,0,home_office,partial,1,1,0,0,1,2220,0,5.84,3,18.6,0,10.7,46.4,0,0.0,1.67,0,1,poured_concrete,0,0,0,0,0,0,48.59,47.89,49.46,2979.0,4580.0,Standard
HO-2033649,TX-Hail,8,tile,22,masonry,0,999,120000,0.93,0,2,in_ground,0,home_office,partial,0,0,1,0,0,1852,1,4.67,3,11.3,0,42.7,27.5,0,0.0,9.46,1,0,concrete_slab,0,0,0,0,0,0,29.84,37.18,36.79,2049.0,3150.0,Standard
HO-2033650,FL-Flood,18,tile,35,wood_frame,0,999,316608,1.052,1,1,none,0,none,partial,0,0,0,0,0,3067,0,5.29,3,28.2,0,18.5,18.0,0,0.0,14.43,0,0,concrete_slab,0,0,0,0,0,0,41.62,48.37,50.38,3061.0,4710.0,Standard
HO-2033651,TX-Hail,8,asphalt,30,superior,0,999,120000,1.016,2,0,none,0,none,partial,0,1,0,0,0,1985,0,2.0,2,10.8,0,16.6,9.4,0,0.0,10.74,0,0,concrete_slab,0,0,0,0,0,0,31.65,37.75,39.51,2221.0,3420.0,Standard
HO-2033652,FL-Flood,13,asphalt,31,superior,0,999,366803,1.187,0,0,in_ground,0,none,partial,1,1,0,0,0,2699,0,4.1,3,12.8,0,29.7,28.1,1,20.56,5.39,0,0,poured_concrete,0,0,0,0,0,0,38.52,36.34,38.53,2157.0,3320.0,Standard
HO-2033653,TX-Hail,33,asphalt,38,masonry,1,26,407497,1.136,1,0,none,0,none,none,0,0,0,0,0,2696,0,3.04,2,11.3,0,30.6,57.0,0,0.0,4.47,0,0,concrete_slab,0,0,0,0,0,0,48.81,53.93,55.76,3588.0,5520.0,Standard
HO-2033654,IL-Midwest,7,tile,15,wood_frame,0,999,353841,0.773,0,0,none,0,none,none,0,1,0,1,0,2824,1,7.37,4,6.7,0,18.8,58.6,0,0.0,13.74,1,0,concrete_slab,0,0,0,0,0,0,24.65,24.02,24.35,1419.0,2090.0,Preferred
HO-2033655,NY-NE,23,metal,51,masonry,1,31,684046,0.907,0,0,none,0,home_office,none,0,0,0,0,1,1101,0,1.98,1,27.1,0,14.1,67.8,0,0.0,0.0,0,0,stone_dirt,0,0,0,0,0,0,41.26,44.06,44.0,2535.0,3900.0,Standard
HO-2033656,MN-North,21,metal,36,brick_veneer,0,999,351118,0.931,0,0,in_ground,0,home_office,none,1,0,0,1,0,2313,0,4.83,3,15.5,0,12.0,38.6,1,4.42,10.13,1,0,poured_concrete,0,0,0,0,0,1,31.85,33.03,35.52,1974.0,3040.0,Standard
HO-2033657,TX-Hail,17,asphalt,37,wood_frame,0,999,622239,1.117,2,0,above_ground,0,none,none,1,0,0,0,1,3124,0,6.87,4,30.9,0,13.6,33.9,0,0.0,3.63,1,0,poured_concrete,0,0,0,0,0,0,39.83,50.14,49.19,2955.0,4550.0,Standard
HO-2033658,NY-NE,22,asphalt,30,masonry,0,999,421475,0.951,0,1,none,0,none,partial,0,0,0,0,0,2413,0,2.95,2,7.1,0,37.8,54.6,0,0.0,4.14,0,0,concrete_slab,0,0,0,0,0,0,36.26,38.71,38.14,2133.0,3280.0,Standard
HO-2033659,WA-NW,7,asphalt,26,wood_frame,0,999,661784,0.867,0,1,none,0,none,none,0,1,0,0,0,1642,0,13.61,7,64.1,1,47.0,45.4,0,0.0,25.45,0,0,concrete_slab,0,0,0,0,0,0,29.13,34.12,34.9,1938.0,2980.0,Standard
HO-2033660,NY-NE,32,asphalt,56,wood_frame,1,3,134214,0.829,1,0,in_ground,0,none,none,0,1,0,0,0,1144,0,3.29,2,29.6,0,48.0,65.1,0,0.0,0.0,0,0,block,0,0,0,0,0,0,56.28,61.16,61.08,4199.0,7000.0,Rated
HO-2033661,FL-Flood,35,slate,51,masonry,0,999,228451,1.122,0,0,none,0,home_office,none,0,1,0,0,1,1991,0,6.85,4,1.9,0,42.2,48.9,0,0.0,17.99,0,0,concrete_slab,0,0,0,0,0,0,50.66,53.35,56.15,3630.0,5580.0,Standard
HO-2033662,FL-Flood,18,metal,21,masonry,0,999,339823,0.73,0,0,above_ground,0,home_office,none,0,1,0,0,1,2539,1,7.46,4,20.4,0,7.4,42.7,1,9.41,8.04,0,0,concrete_slab,0,0,0,0,0,0,35.21,38.86,40.26,2270.0,3490.0,Standard
HO-2033663,CA-Wildfire,39,asphalt,53,masonry,1,22,604440,1.168,0,1,none,0,none,none,1,1,0,0,1,2166,0,6.02,4,58.0,1,24.8,37.4,0,0.0,43.88,0,0,concrete_slab,1,0,0,0,0,0,60.76,62.33,66.54,4933.0,8220.0,Rated
HO-2033664,FL-Flood,14,asphalt,24,masonry,0,999,346532,0.84,0,1,above_ground,0,none,none,0,0,0,0,1,1507,0,1.87,1,16.5,0,26.5,31.7,1,3.2,7.29,0,0,poured_concrete,0,0,0,0,0,0,36.62,42.06,41.15,2331.0,3590.0,Standard
HO-2033665,WA-NW,21,asphalt,34,brick_veneer,0,999,284774,0.957,1,0,none,0,none,none,0,0,1,0,1,1897,0,14.96,8,71.8,1,67.8,31.2,0,0.0,38.23,1,0,concrete_slab,1,0,0,0,0,1,36.72,46.09,53.27,3334.0,5130.0,Standard
HO-2033666,CA-Wildfire,30,asphalt,46,brick_veneer,0,999,464937,0.856,0,0,none,1,none,none,1,0,0,0,0,2651,0,6.62,4,66.2,1,38.1,21.8,1,6.59,37.34,0,0,stone_dirt,1,0,0,1,0,0,48.63,51.45,57.21,3745.0,5760.0,Standard
HO-2033667,TX-Hail,13,slate,40,superior,0,999,506827,0.891,0,0,none,0,active_business,none,0,0,1,1,1,1371,0,4.58,3,17.2,0,11.9,43.1,0,0.0,0.67,1,0,concrete_slab,0,0,0,0,0,0,34.34,39.23,41.32,2342.0,3600.0,Standard
HO-2033668,AZ-Desert,5,tile,17,wood_frame,1,17,272602,0.989,1,1,above_ground,0,home_office,none,0,0,0,0,0,701,1,16.03,9,38.5,0,26.4,42.2,0,0.0,2.33,0,0,block,0,0,0,0,0,0,30.19,43.31,43.95,2531.0,3890.0,Standard
HO-2033669,WA-NW,3,slate,11,masonry,0,999,283590,1.001,0,1,in_ground,0,home_office,partial,1,0,0,0,0,840,1,13.93,7,56.4,1,82.6,32.2,0,0.0,39.69,0,0,poured_concrete,0,0,0,0,0,0,20.74,25.22,26.14,1496.0,2200.0,Preferred
HO-2033670,CO-Mixed,36,tile,59,brick_veneer,1,16,617290,0.804,1,0,in_ground,0,active_business,none,0,0,0,0,1,1902,0,7.61,4,36.9,0,15.9,34.6,0,0.0,14.5,1,0,poured_concrete,0,0,0,0,0,1,56.16,66.46,68.65,5250.0,8750.0,Rated
HO-2033671,AZ-Desert,13,asphalt,28,superior,1,28,554834,0.963,1,1,above_ground,0,home_office,none,1,0,0,0,0,1853,0,17.42,9,29.2,0,6.9,38.1,0,0.0,6.82,0,0,block,0,0,0,0,0,0,32.09,44.53,45.17,2625.0,4040.0,Standard
HO-2033672,CO-Mixed,16,asphalt,23,brick_veneer,1,34,592297,1.034,0,1,above_ground,0,none,none,0,0,0,0,0,3420,1,3.15,2,34.9,0,47.8,33.3,0,0.0,10.8,1,0,poured_concrete,0,0,0,0,0,0,37.24,41.59,41.56,2359.0,3630.0,Standard
HO-2033673,TX-Hail,7,asphalt,20,wood_frame,0,999,511693,1.086,1,0,none,0,home_office,partial,1,1,0,0,0,1148,1,5.51,3,19.2,0,28.3,11.4,0,0.0,12.75,1,0,block,0,0,0,0,0,0,31.46,32.93,32.37,1798.0,2770.0,Standard
HO-2033674,CO-Mixed,26,slate,40,masonry,1,24,260496,0.734,0,0,none,0,home_office,none,0,0,0,1,0,2267,0,7.97,4,55.7,1,27.2,14.2,0,0.0,11.79,0,1,concrete_slab,1,0,0,0,0,0,42.95,45.76,49.82,3011.0,4630.0,Standard
HO-2033675,NY-NE,10,slate,16,brick_veneer,0,999,375384,0.953,0,0,none,0,home_office,none,1,0,1,0,1,1200,1,2.28,2,20.2,0,25.8,58.6,0,0.0,8.3,0,0,stone_dirt,0,0,0,0,0,0,26.62,27.42,25.92,1486.0,2190.0,Preferred
HO-2033676,MN-North,13,slate,37,wood_frame,0,999,231395,0.732,1,1,none,1,none,none,1,0,0,0,0,2215,0,7.3,4,4.9,0,12.4,2.5,0,0.0,10.29,0,0,poured_concrete,0,0,0,0,0,0,29.86,39.14,39.31,2208.0,3400.0,Standard
HO-2033677,CA-Wildfire,20,asphalt,46,wood_frame,0,999,516615,0.949,0,1,in_ground,0,home_office,none,0,0,0,0,1,2165,0,8.23,5,73.7,1,45.3,37.2,1,6.22,27.0,0,0,poured_concrete,0,0,0,0,0,0,44.69,52.33,51.91,3202.0,4930.0,Standard
HO-2033678,IL-Midwest,8,slate,18,brick_veneer,0,999,303911,0.96,0,0,in_ground,0,none,none,1,1,0,1,0,991,1,7.9,4,20.4,0,34.5,38.6,0,0.0,8.05,1,0,stone_dirt,0,0,0,0,0,0,24.15,22.48,21.43,1302.0,1910.0,Preferred
HO-2033679,FL-Flood,16,asphalt,44,wood_frame,1,13,140362,1.108,1,0,none,0,home_office,none,0,0,0,0,0,2180,0,6.19,4,24.3,0,34.7,23.7,1,8.29,18.67,0,1,poured_concrete,0,0,0,0,0,0,48.94,56.05,53.93,3399.0,5230.0,Standard
HO-2033680,IL-Midwest,30,asphalt,32,masonry,1,8,395914,1.156,0,1,none,0,none,none,0,0,0,1,1,1917,0,7.06,4,17.2,0,11.3,49.8,0,0.0,4.48,1,0,block,0,0,0,0,0,1,48.41,52.85,54.77,3485.0,5360.0,Standard
HO-2033681,CA-Wildfire,21,asphalt,27,wood_frame,0,999,537529,0.877,1,0,none,1,none,none,0,0,0,1,1,1456,0,3.02,2,58.1,1,26.2,17.1,0,0.0,22.2,0,0,poured_concrete,1,0,0,0,0,0,41.12,48.7,53.12,3319.0,5110.0,Standard
HO-2033682,FL-Flood,19,asphalt,40,brick_veneer,0,999,187208,1.061,0,0,none,0,none,none,1,0,0,1,0,2005,0,4.98,3,3.4,0,16.8,42.0,1,3.65,7.65,0,0,poured_concrete,0,0,0,0,0,0,43.25,42.19,43.88,2526.0,3890.0,Standard
HO-2033683,WA-NW,19,slate,23,wood_frame,0,999,362495,1.112,0,0,none,0,home_office,partial,0,0,0,0,0,2724,1,4.01,3,36.1,0,71.3,42.9,0,0.0,5.36,0,0,concrete_slab,0,0,0,0,0,0,32.52,33.12,34.01,1888.0,2900.0,Standard
